Time, Temperature,
1.500000,17.300000
2.000000,17.400000
2.500000,17.500000
3.000000,17.600000
3.500000,17.700000
4.000000,17.800000
4.500000,17.900000
5.000000,18.000000
5.500000,18.100000
6.000000,18.200000
6.500000,18.300000
7.000000,18.400000
7.500000,18.500000
8.000000,18.600000
